position_bucket,candidate_hero,enemy_hero,response_count,candidate_bucket_count,enemy_seen_count,normalized_response_score
4,c2131,c1176,8,1072,40,0.038633
4,c2131,c1183,370,1072,1855,0.262381
4,c2131,c2001,9,1072,90,0.028975
4,c2131,c2007,32,1072,299,0.056522
4,c2131,c2071,3,1072,58,0.012031
4,c2131,c2076,3,1072,57,0.012136
4,c2131,c2103,8,1072,16,0.061085
4,c2131,c2124,176,1072,2290,0.11233
4,c2131,c2125,4,1072,8,0.043193
4,c2131,c2129,164,1072,448,0.236651
4,c2131,c2181,31,1072,620,0.038025
4,c2131,c2184,184,1072,1371,0.151776
4,c2131,c2185,281,1072,1621,0.213166
4,c2131,c4004,14,1072,75,0.049374
4,c2131,c5069,29,1072,262,0.05472
4,c2131,c5072,54,1072,198,0.11721
4,c2131,c5154,525,1072,1597,0.401245
4,c2131,c6005,93,1072,948,0.092253
4,c2131,c6037,13,1072,77,0.045248
4,c2181,c1168,8,62,59,0.132272
4,c2181,c1172,11,62,625,0.05588
4,c2181,c1183,18,62,1855,0.053077
4,c2181,c2007,4,62,299,0.029378
4,c2181,c2076,6,62,57,0.100929
4,c2181,c2124,7,62,2290,0.018577
4,c2181,c2131,8,62,1779,0.024088
4,c2181,c2184,12,62,1371,0.041159
4,c2181,c2185,13,62,1621,0.041007
4,c2181,c5069,4,62,262,0.031384
4,c2181,c5154,8,62,1597,0.025424
4,c2181,c6005,16,62,948,0.065996
4,c2184,c1022,30,1014,161,0.074249
4,c2184,c1117,13,1014,139,0.034627
4,c2184,c1133,6,1014,70,0.022521
4,c2184,c1168,9,1014,59,0.036796
4,c2184,c1172,61,1014,625,0.076625
4,c2184,c1176,4,1014,40,0.019861
4,c2184,c1183,292,1014,1855,0.212908
4,c2184,c2001,30,1014,90,0.099307
4,c2184,c2007,29,1014,299,0.052668
4,c2184,c2071,3,1014,58,0.012371
4,c2184,c2076,3,1014,57,0.012479
4,c2184,c2124,346,1014,2290,0.227059
4,c2184,c2129,98,1014,448,0.145401
4,c2184,c2131,445,1014,1779,0.331324
4,c2184,c2181,82,1014,620,0.103419
4,c2184,c2185,134,1014,1621,0.104519
4,c2184,c4004,17,1014,75,0.061645
4,c2184,c4123,8,1014,13,0.069679
4,c2184,c5069,26,1014,262,0.050443
4,c2184,c5072,27,1014,198,0.060258
4,c2184,c5154,278,1014,1597,0.218461
4,c2184,c6005,79,1014,948,0.080576
4,c2184,c6037,5,1014,77,0.017894
4,c2185,c1022,6,179,161,0.035344
4,c2185,c1117,3,179,139,0.019019
4,c2185,c1172,14,179,625,0.041856
4,c2185,c1183,72,179,1855,0.124949
4,c2185,c2071,10,179,58,0.098143
4,c2185,c2076,8,179,57,0.0792
4,c2185,c2124,61,179,2290,0.095276
4,c2185,c2129,17,179,448,0.060032
4,c2185,c2131,72,179,1779,0.12759
4,c2185,c2181,6,179,620,0.018011
4,c2185,c2184,31,179,1371,0.062577
4,c2185,c5069,7,179,262,0.032324
4,c2185,c5072,5,179,198,0.026559
4,c2185,c5154,19,179,1597,0.035536
4,c2185,c6005,18,179,948,0.043696
4,c4004,c1172,3,173,625,0.009123
4,c4004,c1183,92,173,1855,0.162403
4,c4004,c2007,3,173,299,0.013191
4,c4004,c2071,3,173,58,0.029949
4,c4004,c2124,32,173,2290,0.05084
4,c4004,c2129,14,173,448,0.050288
4,c4004,c2131,37,173,1779,0.066695
4,c4004,c2184,28,173,1371,0.057493
4,c4004,c2185,46,173,1621,0.086865
4,c4004,c5072,7,173,198,0.037822
4,c4004,c5154,52,173,1597,0.09893
4,c4004,c6005,21,173,948,0.051855
4,c4123,c1172,8,45,625,0.047703
4,c4123,c1183,3,45,1855,0.010383
4,c4123,c2124,3,45,2290,0.009345
4,c4123,c2131,13,45,1779,0.045946
4,c4123,c2184,14,45,1371,0.056364
4,c4123,c2185,21,45,1621,0.077754
4,c4123,c5154,16,45,1597,0.059684
4,c4123,c6005,5,45,948,0.024208
4,c5001,c1183,9,10,1855,0.06608
4,c5001,c2184,6,10,1371,0.051243
4,c5001,c5072,3,10,198,0.06742
4,c5033,c1172,4,12,625,0.046188
4,c5033,c2124,4,12,2290,0.02413
4,c5033,c2131,3,12,1779,0.020533
4,c5033,c2181,4,12,620,0.046374
4,c5069,c1117,8,257,139,0.042327
4,c5069,c1133,5,257,70,0.037278
4,c5069,c1168,4,257,59,0.032484
4,c5069,c1172,43,257,625,0.107291
4,c5069,c1183,37,257,1855,0.053587
4,c5069,c2007,6,257,299,0.021645
4,c5069,c2076,5,257,57,0.041311
4,c5069,c2124,95,257,2290,0.123834
4,c5069,c2129,7,257,448,0.02063
4,c5069,c2131,53,257,1779,0.078383
4,c5069,c2181,38,257,620,0.095197
4,c5069,c2184,41,257,1371,0.069071
4,c5069,c2185,51,257,1621,0.079015
4,c5069,c5072,15,257,198,0.066495
4,c5069,c5154,55,257,1597,0.085851
4,c5069,c6005,36,257,948,0.072934
4,c5072,c1022,9,300,161,0.040951
4,c5072,c1117,6,300,139,0.029382
4,c5072,c1133,4,300,70,0.027603
4,c5072,c1168,4,300,59,0.030066
4,c5072,c1172,38,300,625,0.087757
4,c5072,c1183,86,300,1855,0.115283
4,c5072,c2007,18,300,299,0.0601
4,c5072,c2076,4,300,57,0.030589
4,c5072,c2124,83,300,2290,0.100138
4,c5072,c2129,12,300,448,0.032733
4,c5072,c2131,72,300,1779,0.098556
4,c5072,c2181,29,300,620,0.067242
4,c5072,c2184,83,300,1371,0.129419
4,c5072,c2185,43,300,1621,0.061662
4,c5072,c4004,4,300,75,0.026667
4,c5072,c5069,18,300,262,0.064204
4,c5072,c5154,67,300,1597,0.096797
4,c5072,c6005,14,300,948,0.026252
4,c5110,c2185,3,3,1621,0.04302
4,c5154,c1022,7,178,161,0.04135
4,c5154,c1117,6,178,139,0.038145
4,c5154,c1172,8,178,625,0.023985
4,c5154,c1183,36,178,1855,0.06265
4,c5154,c2001,4,178,90,0.031603
4,c5154,c2007,13,178,299,0.05635
4,c5154,c2076,3,178,57,0.029783
4,c5154,c2124,35,178,2290,0.05482
4,c5154,c2129,15,178,448,0.053118
4,c5154,c2131,62,178,1779,0.110178
4,c5154,c2181,10,178,620,0.030102
4,c5154,c2184,69,178,1371,0.139676
4,c5154,c2185,44,178,1621,0.081913
4,c5154,c5069,9,178,262,0.041676
4,c5154,c5072,5,178,198,0.026633
4,c5154,c6005,20,178,948,0.048687
4,c5175,c5154,4,5,1597,0.044763
4,c6005,c1022,3,211,161,0.016277
4,c6005,c1133,4,211,70,0.032913
4,c6005,c1172,22,211,625,0.060582
4,c6005,c1183,45,211,1855,0.071928
4,c6005,c2001,3,211,90,0.02177
4,c6005,c2007,5,211,299,0.019906
4,c6005,c2124,102,211,2290,0.146738
4,c6005,c2129,3,211,448,0.009758
4,c6005,c2131,53,211,1779,0.086506
4,c6005,c2181,41,211,620,0.113357
4,c6005,c2184,46,211,1371,0.085526
4,c6005,c2185,24,211,1621,0.041037
4,c6005,c5069,19,211,262,0.080809
4,c6005,c5072,3,211,198,0.014677
4,c6005,c5154,39,211,1597,0.067185
4,c6037,c1022,4,252,161,0.019859
4,c6037,c1117,3,252,139,0.016029
4,c6037,c1168,4,252,59,0.032805
4,c6037,c1172,11,252,625,0.027717
4,c6037,c1183,61,252,1855,0.089219
4,c6037,c2007,10,252,299,0.03643
4,c6037,c2124,72,252,2290,0.09478
4,c6037,c2129,3,252,448,0.008929
4,c6037,c2131,51,252,1779,0.07617
4,c6037,c2181,7,252,620,0.017709
4,c6037,c2184,141,252,1371,0.239883
4,c6037,c2185,87,252,1621,0.136122
4,c6037,c5154,24,252,1597,0.037832
4,c6037,c6005,18,252,948,0.036827
4,c6050,c5154,4,5,1597,0.044763
5_protected,c1022,c1183,21,93,1855,0.05056
5_protected,c1022,c2007,12,93,299,0.071962
5_protected,c1022,c2124,22,93,2290,0.047672
5_protected,c1022,c2129,5,93,448,0.024496
5_protected,c1022,c2131,19,93,1779,0.046712
5_protected,c1022,c2181,19,93,620,0.079125
5_protected,c1022,c2184,11,93,1371,0.030806
5_protected,c1022,c2185,37,93,1621,0.095295
5_protected,c1022,c5154,6,93,1597,0.015569
5_protected,c1022,c6005,18,93,948,0.060622
5_protected,c1046,c1183,20,89,1855,0.049222
5_protected,c1046,c2007,4,89,299,0.024521
5_protected,c1046,c2124,45,89,2290,0.099678
5_protected,c1046,c2131,27,89,1779,0.067855
5_protected,c1046,c2181,15,89,620,0.063856
5_protected,c1046,c2184,12,89,1371,0.034353
5_protected,c1046,c2185,9,89,1621,0.023695
5_protected,c1046,c5154,25,89,1597,0.066312
5_protected,c1046,c6005,7,89,948,0.024099
5_protected,c1046,c6037,3,89,77,0.036239
5_protected,c1104,c1022,7,154,161,0.044455
5_protected,c1104,c1172,4,154,625,0.012893
5_protected,c1104,c1176,10,154,40,0.127412
5_protected,c1104,c1183,134,154,1855,0.25071
5_protected,c1104,c2071,9,154,58,0.095229
5_protected,c1104,c2124,58,154,2290,0.097667
5_protected,c1104,c2131,16,154,1779,0.030568
5_protected,c1104,c2181,9,154,620,0.029126
5_protected,c1104,c2184,10,154,1371,0.021763
5_protected,c1104,c2185,13,154,1621,0.026019
5_protected,c1104,c5154,15,154,1597,0.030247
5_protected,c1104,c6005,14,154,948,0.036641
5_protected,c1104,c6037,4,154,77,0.036733
5_protected,c1117,c1133,17,218,70,0.137617
5_protected,c1117,c1172,112,218,625,0.303424
5_protected,c1117,c1183,39,218,1855,0.061329
5_protected,c1117,c2124,71,218,2290,0.100488
5_protected,c1117,c2129,4,218,448,0.012799
5_protected,c1117,c2131,15,218,1779,0.024087
5_protected,c1117,c2181,11,218,620,0.02992
5_protected,c1117,c2184,15,218,1371,0.027437
5_protected,c1117,c2185,40,218,1621,0.067288
5_protected,c1117,c5069,23,218,262,0.096239
5_protected,c1117,c5072,8,218,198,0.038506
5_protected,c1117,c5154,27,218,1597,0.04576
5_protected,c1117,c6005,42,218,948,0.092388
5_protected,c1131,c1172,6,14,625,0.064143
5_protected,c1131,c2131,3,14,1779,0.019009
5_protected,c1131,c2185,5,14,1621,0.033191
5_protected,c1131,c6005,9,14,948,0.078122
5_protected,c1133,c1022,5,596,161,0.016141
5_protected,c1133,c1117,18,596,139,0.062538
5_protected,c1133,c1168,15,596,59,0.079991
5_protected,c1133,c1172,146,596,625,0.239216
5_protected,c1133,c1176,7,596,40,0.045336
5_protected,c1133,c1182,4,596,10,0.051813
5_protected,c1133,c1183,108,596,1855,0.102714
5_protected,c1133,c2001,3,596,90,0.012953
5_protected,c1133,c2007,30,596,299,0.071066
5_protected,c1133,c2071,3,596,58,0.016136
5_protected,c1133,c2076,18,596,57,0.097659
5_protected,c1133,c2103,3,596,16,0.030721
5_protected,c1133,c2124,75,596,2290,0.064198
5_protected,c1133,c2129,14,596,448,0.027094
5_protected,c1133,c2131,84,596,1779,0.081577
5_protected,c1133,c2181,121,596,620,0.199052
5_protected,c1133,c2184,102,596,1371,0.112839
5_protected,c1133,c2185,127,596,1621,0.129208
5_protected,c1133,c5069,59,596,262,0.149306
5_protected,c1133,c5072,38,596,198,0.110619
5_protected,c1133,c5154,100,596,1597,0.1025
5_protected,c1133,c6005,98,596,948,0.130376
5_protected,c1133,c6037,7,596,77,0.032676
5_protected,c1143,c2007,3,14,299,0.046368
5_protected,c1143,c2124,7,14,2290,0.039095
5_protected,c1143,c5154,6,14,1597,0.040127
5_protected,c1150,c2076,4,5,57,0.23694
5_protected,c1150,c6005,3,5,948,0.043574
5_protected,c1153,c1022,3,164,161,0.018462
5_protected,c1153,c1117,5,164,139,0.033116
5_protected,c1153,c1133,3,164,70,0.028
5_protected,c1153,c1172,5,164,625,0.015617
5_protected,c1153,c1183,33,164,1855,0.05983
5_protected,c1153,c2007,5,164,299,0.022579
5_protected,c1153,c2124,30,164,2290,0.048953
5_protected,c1153,c2131,48,164,1779,0.088865
5_protected,c1153,c2181,8,164,620,0.025088
5_protected,c1153,c2184,69,164,1371,0.145515
5_protected,c1153,c2185,49,164,1621,0.095035
5_protected,c1153,c5069,5,164,262,0.024121
5_protected,c1153,c5072,4,164,198,0.022198
5_protected,c1153,c5154,22,164,1597,0.042988
5_protected,c1153,c6005,30,164,948,0.076084
5_protected,c1168,c1022,5,430,161,0.019003
5_protected,c1168,c1117,10,430,139,0.040903
5_protected,c1168,c1172,57,430,625,0.109951
5_protected,c1168,c1183,58,430,1855,0.064941
5_protected,c1168,c2001,8,430,90,0.040666
5_protected,c1168,c2007,31,430,299,0.086455
5_protected,c1168,c2124,154,430,2290,0.155192
5_protected,c1168,c2129,7,430,448,0.015949
5_protected,c1168,c2131,90,430,1779,0.102901
5_protected,c1168,c2181,32,430,620,0.061975
5_protected,c1168,c2184,77,430,1371,0.100285
5_protected,c1168,c2185,176,430,1621,0.210808
5_protected,c1168,c4004,3,430,75,0.016705
5_protected,c1168,c5069,9,430,262,0.026814
5_protected,c1168,c5072,13,430,198,0.044553
5_protected,c1168,c5154,16,430,1597,0.019308
5_protected,c1168,c6005,99,430,948,0.155059
5_protected,c1171,c1022,12,558,161,0.040036
5_protected,c1171,c1172,8,558,625,0.013547
5_protected,c1171,c1176,8,558,40,0.053548
5_protected,c1171,c1183,239,558,1855,0.234914
5_protected,c1171,c2007,10,558,299,0.024482
5_protected,c1171,c2071,24,558,58,0.133407
5_protected,c1171,c2124,36,558,2290,0.031847
5_protected,c1171,c2129,122,558,448,0.244008
5_protected,c1171,c2131,109,558,1779,0.109401
5_protected,c1171,c2184,102,558,1371,0.116618
5_protected,c1171,c2185,121,558,1621,0.127226
5_protected,c1171,c4004,10,558,75,0.048882
5_protected,c1171,c5072,13,558,198,0.039111
5_protected,c1171,c5154,253,558,1597,0.26801
5_protected,c1171,c6005,36,558,948,0.049497
5_protected,c1172,c1022,21,886,161,0.055602
5_protected,c1172,c1117,9,886,139,0.025646
5_protected,c1172,c1133,4,886,70,0.016062
5_protected,c1172,c1168,4,886,59,0.017495
5_protected,c1172,c1183,231,886,1855,0.180187
5_protected,c1172,c2001,10,886,90,0.035413
5_protected,c1172,c2007,34,886,299,0.066058
5_protected,c1172,c2071,3,886,58,0.013234
5_protected,c1172,c2124,540,886,2290,0.379105
5_protected,c1172,c2129,55,886,448,0.087299
5_protected,c1172,c2131,374,886,1779,0.297897
5_protected,c1172,c2181,32,886,620,0.043175
5_protected,c1172,c2184,227,886,1371,0.205964
5_protected,c1172,c2185,125,886,1621,0.104304
5_protected,c1172,c4004,14,886,75,0.05431
5_protected,c1172,c4123,7,886,13,0.065224
5_protected,c1172,c5069,18,886,262,0.03736
5_protected,c1172,c5072,5,886,198,0.011938
5_protected,c1172,c5154,15,886,1597,0.01261
5_protected,c1172,c6005,23,886,948,0.025096
5_protected,c1172,c6037,12,886,77,0.045943
5_protected,c1176,c1117,3,99,139,0.025574
5_protected,c1176,c1172,7,99,625,0.028141
5_protected,c1176,c1183,39,99,1855,0.091007
5_protected,c1176,c2001,3,99,90,0.031782
5_protected,c1176,c2007,3,99,299,0.017437
5_protected,c1176,c2071,3,99,58,0.03959
5_protected,c1176,c2124,21,99,2290,0.044105
5_protected,c1176,c2129,5,99,448,0.023742
5_protected,c1176,c2131,18,99,1779,0.042891
5_protected,c1176,c2181,26,99,620,0.104945
5_protected,c1176,c2184,16,99,1371,0.043429
5_protected,c1176,c2185,28,99,1621,0.069895
5_protected,c1176,c6005,15,99,948,0.048963
5_protected,c1176,c6037,4,99,77,0.045814
5_protected,c1178,c1022,9,91,161,0.074355
5_protected,c1178,c1183,3,91,1855,0.007302
5_protected,c1178,c2007,12,91,299,0.072749
5_protected,c1178,c2076,5,91,57,0.069424
5_protected,c1178,c2124,17,91,2290,0.03724
5_protected,c1178,c2131,6,91,1779,0.014912
5_protected,c1178,c2181,34,91,620,0.14314
5_protected,c1178,c2184,7,91,1371,0.019818
5_protected,c1178,c5154,7,91,1597,0.018362
5_protected,c1178,c6005,70,91,948,0.238327
5_protected,c1178,c6037,3,91,77,0.035839
5_protected,c1182,c2076,4,9,57,0.176604
5_protected,c1182,c6005,3,9,948,0.032478
5_protected,c1183,c1022,7,218,161,0.037364
5_protected,c1183,c1117,6,218,139,0.034468
5_protected,c1183,c1172,19,218,625,0.051474
5_protected,c1183,c2007,15,218,299,0.058753
5_protected,c1183,c2124,96,218,2290,0.135871
5_protected,c1183,c2129,22,218,448,0.070397
5_protected,c1183,c2131,61,218,1779,0.097952
5_protected,c1183,c2181,27,218,620,0.073441
5_protected,c1183,c2184,44,218,1371,0.080483
5_protected,c1183,c2185,49,218,1621,0.082428
5_protected,c1183,c4004,5,218,75,0.039103
5_protected,c1183,c5154,24,218,1597,0.040675
5_protected,c1183,c6005,47,218,948,0.103387
5_protected,c2001,c2124,4,8,2290,0.029553
5_protected,c2001,c5069,3,8,262,0.065528
5_protected,c2001,c5154,3,8,1597,0.026541
5_protected,c2007,c1117,5,42,139,0.065439
5_protected,c2007,c1183,4,42,1855,0.014331
5_protected,c2007,c2124,21,42,2290,0.067714
5_protected,c2007,c2131,12,42,1779,0.0439
5_protected,c2007,c2181,6,42,620,0.037182
5_protected,c2007,c2184,3,42,1371,0.012502
5_protected,c2007,c2185,6,42,1621,0.022995
5_protected,c2007,c5069,3,42,262,0.028599
5_protected,c2007,c5154,7,42,1597,0.027028
5_protected,c2007,c6005,12,42,948,0.060138
5_protected,c2024,c1022,21,264,161,0.10186
5_protected,c2024,c1117,5,264,139,0.026101
5_protected,c2024,c1168,4,264,59,0.03205
5_protected,c2024,c1172,7,264,625,0.017233
5_protected,c2024,c1183,30,264,1855,0.042869
5_protected,c2024,c2001,9,264,90,0.058387
5_protected,c2024,c2007,10,264,299,0.035593
5_protected,c2024,c2124,135,264,2290,0.173626
5_protected,c2024,c2129,6,264,448,0.017447
5_protected,c2024,c2131,65,264,1779,0.094847
5_protected,c2024,c2181,54,264,620,0.133474
5_protected,c2024,c2184,43,264,1371,0.071474
5_protected,c2024,c2185,16,264,1621,0.024458
5_protected,c2024,c5069,9,264,262,0.034221
5_protected,c2024,c5072,3,264,198,0.013122
5_protected,c2024,c5154,93,264,1597,0.143228
5_protected,c2024,c6005,7,264,948,0.013992
5_protected,c2024,c6037,5,264,77,0.035069
5_protected,c2049,c1117,3,6,139,0.103882
5_protected,c2049,c5069,5,6,262,0.126108
5_protected,c2066,c1183,14,57,1855,0.043055
5_protected,c2066,c2124,31,57,2290,0.085804
5_protected,c2066,c2131,4,57,1779,0.012561
5_protected,c2066,c2184,11,57,1371,0.039349
5_protected,c2066,c5069,3,57,262,0.024549
5_protected,c2066,c5154,33,57,1597,0.109377
5_protected,c2066,c6005,10,57,948,0.043019
5_protected,c2066,c6037,3,57,77,0.045283
5_protected,c2071,c1117,6,56,139,0.068006
5_protected,c2071,c1183,18,56,1855,0.055848
5_protected,c2071,c2124,8,56,2290,0.02234
5_protected,c2071,c2129,6,56,448,0.037881
5_protected,c2071,c2131,6,56,1779,0.019009
5_protected,c2071,c2181,25,56,620,0.134168
5_protected,c2071,c2184,8,56,1371,0.028872
5_protected,c2071,c2185,8,56,1621,0.026552
5_protected,c2071,c5154,16,56,1597,0.053502
5_protected,c2071,c6005,4,56,948,0.01736
5_protected,c2076,c1172,3,12,625,0.034641
5_protected,c2076,c2181,4,12,620,0.046374
5_protected,c2076,c6005,6,12,948,0.056254
5_protected,c2103,c1022,17,494,161,0.06028
5_protected,c2103,c1117,5,494,139,0.019081
5_protected,c2103,c1172,56,494,625,0.100782
5_protected,c2103,c1183,131,494,1855,0.136847
5_protected,c2103,c2001,6,494,90,0.028456
5_protected,c2103,c2007,18,494,299,0.046835
5_protected,c2103,c2071,3,494,58,0.017723
5_protected,c2103,c2124,60,494,2290,0.056412
5_protected,c2103,c2129,57,494,448,0.121164
5_protected,c2103,c2131,115,494,1779,0.122672
5_protected,c2103,c2181,21,494,620,0.037945
5_protected,c2103,c2184,127,494,1371,0.15432
5_protected,c2103,c2185,120,494,1621,0.134099
5_protected,c2103,c4004,6,494,75,0.031171
5_protected,c2103,c5069,22,494,262,0.061152
5_protected,c2103,c5072,8,494,198,0.02558
5_protected,c2103,c5154,173,494,1597,0.194774
5_protected,c2103,c6005,34,494,948,0.049683
5_protected,c2110,c2124,11,13,2290,0.063753
5_protected,c2110,c2131,4,13,1779,0.026303
5_protected,c2110,c2185,6,13,1621,0.041332
5_protected,c2112,c1183,7,40,1855,0.025698
5_protected,c2112,c2124,25,40,2290,0.082602
5_protected,c2112,c2131,17,40,1779,0.063728
5_protected,c2112,c2181,6,40,620,0.0381
5_protected,c2112,c2184,8,40,1371,0.034162
5_protected,c2112,c5154,4,40,1597,0.015826
5_protected,c2112,c6037,4,40,77,0.072075
5_protected,c2113,c2001,4,7,90,0.159364
5_protected,c2113,c2131,4,7,1779,0.035845
5_protected,c2124,c1117,10,212,139,0.058254
5_protected,c2124,c1133,7,212,70,0.057462
5_protected,c2124,c1168,9,212,59,0.080473
5_protected,c2124,c1172,20,212,625,0.054944
5_protected,c2124,c1183,69,212,1855,0.11003
5_protected,c2124,c2001,6,212,90,0.043437
5_protected,c2124,c2007,17,212,299,0.067522
5_protected,c2124,c2076,5,212,57,0.045485
5_protected,c2124,c2129,3,212,448,0.009735
5_protected,c2124,c2131,39,212,1779,0.063505
5_protected,c2124,c2181,12,212,620,0.033099
5_protected,c2124,c2184,55,212,1371,0.102018
5_protected,c2124,c2185,54,212,1621,0.092116
5_protected,c2124,c5069,7,212,262,0.029702
5_protected,c2124,c5072,3,212,198,0.014643
5_protected,c2124,c5154,35,212,1597,0.060152
5_protected,c2124,c6005,60,212,948,0.133838
5_protected,c2124,c6037,7,212,77,0.054788
5_protected,c2125,c1183,6,10,1855,0.044053
5_protected,c2125,c2131,4,10,1779,0.02999
5_protected,c2125,c2184,3,10,1371,0.025621
5_protected,c2126,c1183,7,17,1855,0.039419
5_protected,c2126,c2181,6,17,620,0.058443
5_protected,c2126,c2184,6,17,1371,0.039301
5_protected,c2126,c6005,4,17,948,0.031509
5_protected,c2129,c1022,17,759,161,0.048631
5_protected,c2129,c1104,3,759,7,0.041158
5_protected,c2129,c1117,17,759,139,0.052338
5_protected,c2129,c1172,40,759,625,0.058076
5_protected,c2129,c1183,225,759,1855,0.189622
5_protected,c2129,c2001,17,759,90,0.065044
5_protected,c2129,c2007,17,759,299,0.035686
5_protected,c2129,c2076,6,759,57,0.028846
5_protected,c2129,c2124,109,759,2290,0.082678
5_protected,c2129,c2131,197,759,1779,0.169534
5_protected,c2129,c2181,3,759,620,0.004373
5_protected,c2129,c2184,125,759,1371,0.122538
5_protected,c2129,c2185,244,759,1621,0.219977
5_protected,c2129,c4004,7,759,75,0.029339
5_protected,c2129,c5069,24,759,262,0.05382
5_protected,c2129,c5072,31,759,198,0.079967
5_protected,c2129,c5154,337,759,1597,0.306095
5_protected,c2129,c6005,80,759,948,0.094312
5_protected,c2129,c6037,5,759,77,0.020683
5_protected,c2131,c1022,10,201,161,0.055589
5_protected,c2131,c1172,7,201,625,0.01975
5_protected,c2131,c1183,63,201,1855,0.103174
5_protected,c2131,c2001,3,201,90,0.022305
5_protected,c2131,c2007,10,201,299,0.040791
5_protected,c2131,c2124,84,201,2290,0.123812
5_protected,c2131,c2129,24,201,448,0.079979
5_protected,c2131,c2181,10,201,620,0.028327
5_protected,c2131,c2184,28,201,1371,0.053339
5_protected,c2131,c2185,51,201,1621,0.089347
5_protected,c2131,c4004,8,201,75,0.065157
5_protected,c2131,c5072,19,201,198,0.095241
5_protected,c2131,c5154,45,201,1597,0.079426
5_protected,c2131,c6005,31,201,948,0.071017
5_protected,c2181,c1183,9,20,1855,0.046726
5_protected,c2181,c2124,3,20,2290,0.014018
5_protected,c2181,c2131,6,20,1779,0.031809
5_protected,c2181,c2184,4,20,1371,0.024156
5_protected,c2181,c5154,6,20,1597,0.033573
5_protected,c2181,c6005,5,20,948,0.036312
5_protected,c2184,c1022,6,181,161,0.035148
5_protected,c2184,c1168,4,181,59,0.038707
5_protected,c2184,c1172,8,181,625,0.023785
5_protected,c2184,c1183,40,181,1855,0.069032
5_protected,c2184,c2001,6,181,90,0.04701
5_protected,c2184,c2007,7,181,299,0.03009
5_protected,c2184,c2124,62,181,2290,0.096302
5_protected,c2184,c2129,31,181,448,0.108864
5_protected,c2184,c2131,86,181,1779,0.151555
5_protected,c2184,c2181,19,181,620,0.056718
5_protected,c2184,c2185,20,181,1621,0.036923
5_protected,c2184,c5069,4,181,262,0.018368
5_protected,c2184,c5072,9,181,198,0.047541
5_protected,c2184,c5154,30,181,1597,0.055799
5_protected,c2184,c6005,24,181,948,0.057939
5_protected,c2185,c1117,12,204,139,0.071262
5_protected,c2185,c1168,3,204,59,0.027345
5_protected,c2185,c1172,8,204,625,0.022404
5_protected,c2185,c1183,49,204,1855,0.079654
5_protected,c2185,c2007,8,204,299,0.032392
5_protected,c2185,c2124,81,204,2290,0.118509
5_protected,c2185,c2129,27,204,448,0.089312
5_protected,c2185,c2131,90,204,1779,0.149396
5_protected,c2185,c2181,5,204,620,0.014059
5_protected,c2185,c2184,49,204,1371,0.092654
5_protected,c2185,c5069,4,204,262,0.017302
5_protected,c2185,c5154,35,204,1597,0.06132
5_protected,c2185,c6005,24,204,948,0.054575
5_protected,c4004,c1022,3,219,161,0.015977
5_protected,c4004,c1117,5,219,139,0.028658
5_protected,c4004,c1133,5,219,70,0.040383
5_protected,c4004,c1172,3,219,625,0.008109
5_protected,c4004,c1183,69,219,1855,0.108257
5_protected,c4004,c2001,3,219,90,0.021369
5_protected,c4004,c2007,4,219,299,0.015632
5_protected,c4004,c2124,75,219,2290,0.105906
5_protected,c4004,c2129,14,219,448,0.044696
5_protected,c4004,c2131,82,219,1779,0.131372
5_protected,c4004,c2184,42,219,1371,0.076649
5_protected,c4004,c2185,75,219,1621,0.125877
5_protected,c4004,c5154,20,219,1597,0.033819
5_protected,c4004,c6005,25,219,948,0.054867
5_protected,c4123,c1133,4,94,70,0.049311
5_protected,c4123,c1172,7,94,625,0.02888
5_protected,c4123,c1183,16,94,1855,0.038316
5_protected,c4123,c2007,7,94,299,0.041754
5_protected,c4123,c2124,19,94,2290,0.040952
5_protected,c4123,c2129,4,94,448,0.019492
5_protected,c4123,c2131,5,94,1779,0.012227
5_protected,c4123,c2181,4,94,620,0.016569
5_protected,c4123,c2184,13,94,1371,0.036213
5_protected,c4123,c2185,39,94,1621,0.09991
5_protected,c4123,c5069,9,94,262,0.057349
5_protected,c4123,c5072,11,94,198,0.08063
5_protected,c4123,c5154,23,94,1597,0.059362
5_protected,c4123,c6005,21,94,948,0.070348
5_protected,c5069,c1022,3,409,161,0.011691
5_protected,c5069,c1133,4,409,70,0.02364
5_protected,c5069,c1172,45,409,625,0.089004
5_protected,c5069,c1176,3,409,40,0.023455
5_protected,c5069,c1183,102,409,1855,0.117103
5_protected,c5069,c2007,10,409,299,0.028596
5_protected,c5069,c2076,4,409,57,0.026198
5_protected,c5069,c2124,200,409,2290,0.206657
